,Sl. No.,Candidate Name,State,Constituency,Gender,Age,Party,Total Electors,Turn Out(%),Candidate Votes(%),Count Of Votes
245,888,Kirti Azad ,Bihar,Darbhanga,M,55,BJP,1469552.0,56.37,38.02,314952
246,889,Md. Ali Ashraf Fatmi ,Bihar,Darbhanga,M,60,RJD,1469552.0,56.37,33.79,279911
247,890,Sanjay Kumar Jha ,Bihar,Darbhanga,M,46,JD(U),1469552.0,56.37,12.61,104459
248,891,Kedar Ku. Keshav ,Bihar,Darbhanga,M,46,SHS,1469552.0,56.37,3.05,25265
249,892,Pravin Kumar Jha ,Bihar,Darbhanga,M,41,IND,1469552.0,56.37,1.95,16153
250,893,Haday Na. Yadav ,Bihar,Darbhanga,M,72,CPI(M),1469552.0,56.37,1.4,11597
251,894,Krishna Kumar Paswan ,Bihar,Darbhanga,M,29,IND,1469552.0,56.37,1.22,10106
252,895,Colonel Lakshmeshwar Mishra ,Bihar,Darbhanga,M,55,CPI(ML)(L),1469552.0,56.37,1.1,9112
253,896,Durga Nand Mahavir Nayak ,Bihar,Darbhanga,M,42,BSP,1469552.0,56.37,1.07,8863
254,897,Dr. Prabhat Ranjan Das ,Bihar,Darbhanga,M,56,AAP,1469552.0,56.37,0.91,7538
255,898,Pradeep Paswan ,Bihar,Darbhanga,M,38,IND,1469552.0,56.37,0.72,5964
256,899,Sadre Alam Khan ,Bihar,Darbhanga,M,65,ABMP,1469552.0,56.37,0.55,4556
257,900,Jainath ,Bihar,Darbhanga,M,33,BHMP,1469552.0,56.37,0.36,2982
258,901,Brahmadeo Prasad Karyee ,Bihar,Darbhanga,M,61,BJKVP,1469552.0,56.37,0.35,2899
259,902,Faisal Ahmad ,Bihar,Darbhanga,M,28,JDR,1469552.0,56.37,0.35,2899
260,903,Hari Manjhi ,Bihar,Gaya,M,51,BJP,1484612.0,54.52,40.31,326273
261,904,Ramji Manjhi ,Bihar,Gaya,M,54,RJD,1484612.0,54.52,26.04,210770
262,905,Jitan Ram Manjhi ,Bihar,Gaya,M,68,JD(U),1484612.0,54.52,16.29,131852
263,906,Ashok Kumar ,Bihar,Gaya,M,0,JMM,1484612.0,54.52,4.55,36828
264,907,Dr. Dev Kumar Choudhary ,Bihar,Gaya,M,39,IND,1484612.0,54.52,2.43,19668
265,908,Shiv Kumar Kant ,Bihar,Gaya,M,64,BSP,1484612.0,54.52,1.98,16026
266,909,Kapil Choudhary ,Bihar,Gaya,M,44,AITC,1484612.0,54.52,1.11,8984
267,910,Niranjan Kumar ,Bihar,Gaya,M,40,CPI(ML)(L),1484612.0,54.52,0.94,7608
268,911,Bhuneswar Das ,Bihar,Gaya,M,50,RSAM,1484612.0,54.52,0.93,7527
269,912,Dhananjay Kishore ,Bihar,Gaya,M,38,AAP,1484612.0,54.52,0.9,7284
270,913,Mamta Kumari ,Bihar,Gaya,F,33,SP,1484612.0,54.52,0.75,6070
271,914,Shiv Shankar Kumar ,Bihar,Gaya,M,38,BBMP,1484612.0,54.52,0.73,5908
272,915,Indra Deo Choudhary ,Bihar,Gaya,M,40,BHMP,1484612.0,54.52,0.68,5503
273,916,Janak Ram ,Bihar,Gopalganj,M,42,BJP,1604649.0,56.31,52.99,478805
274,917,Dr. Jyoti Bharti ,Bihar,Gopalganj,M,58,INC,1604649.0,56.31,21.23,191829
275,918,Anil Kumar ,Bihar,Gopalganj,M,46,JD(U),1604649.0,56.31,11.11,100387
276,919,Chandradip Ram ,Bihar,Gopalganj,M,30,BSP,1604649.0,56.31,1.85,16716
277,920,Surendra Ram ,Bihar,Gopalganj,M,46,BED,1604649.0,56.31,1.85,16716
278,921,Ram Kumar Manjhi ,Bihar,Gopalganj,M,34,IND,1604649.0,56.31,1.57,14186
279,922,Dinanath Manjhi ,Bihar,Gopalganj,M,0,IND,1604649.0,56.31,1.55,14005
280,923,Jitendra Manjhi ,Bihar,Gopalganj,M,30,CPI(ML)(L),1604649.0,56.31,1.37,12379
281,924,Sateyndra Baitha ,Bihar,Gopalganj,M,35,IND,1604649.0,56.31,1.05,9487
282,925,Mudrika Baitha ,Bihar,Gopalganj,M,42,IND,1604649.0,56.31,0.94,8493
283,926,Ramashankar Ram ,Bihar,Gopalganj,M,48,RJJM,1604649.0,56.31,0.79,7138
284,927,Jaleshwar Nath Ram ,Bihar,Gopalganj,M,47,BHMP,1604649.0,56.31,0.69,6234
285,928,Surendra Paswan ,Bihar,Gopalganj,M,33,RBCP,1604649.0,56.31,0.52,4698
286,929,Sunita Kumar ,Bihar,Gopalganj,M,41,SP,1604649.0,56.31,0.51,4608
287,971,Birendra Kumar Chaudhary ,Bihar,Jhanjharpur,M,60,BJP,1631212.0,57.7,35.64,335447
288,972,Mangani Lal Mandal ,Bihar,Jhanjharpur,M,65,RJD,1631212.0,57.7,29.76,280103
289,973,Devendra Prasad Yadav ,Bihar,Jhanjharpur,M,58,JD(U),1631212.0,57.7,19.51,183629
290,974,Pawan Kumar ,Bihar,Jhanjharpur,M,37,IND,1631212.0,57.7,1.89,17788
291,975,Manilal Sahu ,Bihar,Jhanjharpur,M,69,BSP,1631212.0,57.7,1.51,14212
292,976,Barun Kumar Jha ,Bihar,Jhanjharpur,M,52,IND,1631212.0,57.7,1.47,13835
293,977,Chandra Mohan Jha ,Bihar,Jhanjharpur,M,59,IND,1631212.0,57.7,1.04,9788
294,978,Tiliya Devi ,Bihar,Jhanjharpur,M,66,AAP,1631212.0,57.7,1.0,9412
295,979,Md. Akhtar Ali ,Bihar,Jhanjharpur,M,44,JPJD,1631212.0,57.7,1.0,9412
296,980,Janak Roy ,Bihar,Jhanjharpur,M,71,IND,1631212.0,57.7,0.92,8659
297,981,Ram Chandra Safi ,Bihar,Jhanjharpur,M,47,IND,1631212.0,57.7,0.86,8094
298,982,Chhedi Ram ,Bihar,Jhanjharpur,M,35,IND,1631212.0,57.7,0.81,7623
299,983,Bipin Kumar Jha ,Bihar,Jhanjharpur,M,35,BVM,1631212.0,57.7,0.78,7341
300,984,Haidar ,Bihar,Jhanjharpur,M,49,VIP,1631212.0,57.7,0.6,5647
301,985,Md. Faiyaz Khan ,Bihar,Jhanjharpur,M,45,JDR,1631212.0,57.7,0.58,5459
302,986,Ibrahim Abbasi ,Bihar,Jhanjharpur,M,36,IND,1631212.0,57.7,0.51,4800
303,987,Awdhesh Kumar Shingh ,Bihar,Jhanjharpur,M,46,IND,1631212.0,57.7,0.45,4235
304,988,Dr. Binay Kumar Jha ,Bihar,Jhanjharpur,M,56,IND,1631212.0,57.7,0.42,3953
305,989,Vighnesh Bhagat ,Bihar,Jhanjharpur,M,41,BHMP,1631212.0,57.7,0.4,3764
306,1061,Hukm Deo Narayan Yadav ,Bihar,Madhubani,M,77,BJP,1585265.0,54.28,41.61,358046
307,1062,Abdul Bari Siddiqui ,Bihar,Madhubani,M,62,RJD,1585265.0,54.28,39.22,337480
308,1063,Prof. Ghulam Ghous ,Bihar,Madhubani,M,52,JD(U),1585265.0,54.28,6.55,56361
309,1064,Kumari Rita ,Bihar,Madhubani,F,34,SHS,1585265.0,54.28,3.6,30977
310,1065,Hari Narayan Yadav ,Bihar,Madhubani,M,49,BSP,1585265.0,54.28,1.18,10153
311,1066,Neeraj Pathak ,Bihar,Madhubani,M,30,AAP,1585265.0,54.28,1.13,9723
312,1067,Anirud Sahu ,Bihar,Madhubani,M,41,SJPR,1585265.0,54.28,1.1,9465
313,1068,Faiz Ahmad ,Bihar,Madhubani,M,34,JPJD,1585265.0,54.28,0.98,8432
314,1069,Vijay Kumar ,Bihar,Madhubani,M,26,IND,1585265.0,54.28,0.87,7486
315,1070,Dhrub Narayan Karn ,Bihar,Madhubani,M,54,CPI(ML)(L),1585265.0,54.28,0.78,6711
316,1071,Ratneshwar Jha ,Bihar,Madhubani,M,50,ABMP,1585265.0,54.28,0.77,6625
317,1072,"Janardan Singh ""Sigriwal"" ",Bihar,Maharajganj,M,50,BJP,1605976.0,52.72,37.88,320718
318,1073,Prabhu Nath Singh ,Bihar,Maharajganj,M,61,RJD,1605976.0,52.72,33.35,282364
319,1074,Manoranjan Singh ,Bihar,Maharajganj,M,54,JD(U),1605976.0,52.72,17.66,149522
320,1075,Brinda Pathak ,Bihar,Maharajganj,M,68,IND,1605976.0,52.72,2.03,17187
321,1076,Umashankar Tiwari ,Bihar,Maharajganj,M,38,IND,1605976.0,52.72,1.37,11599
322,1077,Nagendra Prasad ,Bihar,Maharajganj,M,49,BSP,1605976.0,52.72,1.32,11176
323,1078,Gopal Prasad ,Bihar,Maharajganj,M,63,IND,1605976.0,52.72,1.25,10583
324,1079,Shiv Nath Mahto ,Bihar,Maharajganj,M,57,IND,1605976.0,52.72,1.05,8890
325,1080,Rina Rani ,Bihar,Maharajganj,F,40,AAP,1605976.0,52.72,0.76,6434
326,1081,Byas Manjhi ,Bihar,Maharajganj,M,43,BHMP,1605976.0,52.72,0.57,4826
327,7260,Pankaj ,Uttar Pradesh,Maharajganj,M,44,BJP,1686924.0,62.6,44.65,471510
328,7261,Kashi Nath Shukla ,Uttar Pradesh,Maharajganj,M,59,BSP,1686924.0,62.6,21.88,231055
329,7262,Akhilesh ,Uttar Pradesh,Maharajganj,M,50,SP,1686924.0,62.6,20.26,213948
330,7263,Harsh Vardhan ,Uttar Pradesh,Maharajganj,M,66,INC,1686924.0,62.6,5.42,57235
331,7264,Anil Kumar Shahani ,Uttar Pradesh,Maharajganj,M,38,IND,1686924.0,62.6,1.47,15523
332,7265,Tej Pratap ,Uttar Pradesh,Maharajganj,M,49,IND,1686924.0,62.6,0.58,6124
333,7266,Shree Akhilesh Kumar ,Uttar Pradesh,Maharajganj,M,30,ADUP,1686924.0,62.6,0.51,5385
334,7267,Kavilas ,Uttar Pradesh,Maharajganj,M,35,SBSP,1686924.0,62.6,0.49,5174
335,7268,Ramsamujh ,Uttar Pradesh,Maharajganj,M,59,SR(J),1686924.0,62.6,0.47,4963
336,7269,Govind Das ,Uttar Pradesh,Maharajganj,M,55,IND,1686924.0,62.6,0.4,4224
337,7270,Dayaram Nishad ,Uttar Pradesh,Maharajganj,M,34,IND,1686924.0,62.6,0.4,4224
338,7271,Ajaydhar ,Uttar Pradesh,Maharajganj,M,35,IND,1686924.0,62.6,0.39,4118
339,7272,Arat Kharvar ,Uttar Pradesh,Maharajganj,M,48,BHMP,1686924.0,62.6,0.36,3801
340,7273,Mummataj ,Uttar Pradesh,Maharajganj,M,34,PECP,1686924.0,62.6,0.34,3590
341,7274,Shivcharan ,Uttar Pradesh,Maharajganj,M,25,JHS,1686924.0,62.6,0.33,3484
342,7275,Pashupati Nath Gupta ,Uttar Pradesh,Maharajganj,M,55,AAP,1686924.0,62.6,0.3,3168
343,7276,Rakesh Kumar Giri ,Uttar Pradesh,Maharajganj,M,37,IND,1686924.0,62.6,0.24,2534
344,7277,Vimlesh Tripathi ,Uttar Pradesh,Maharajganj,M,30,NTP,1686924.0,62.6,0.22,2323
345,7278,Dinanath ,Uttar Pradesh,Maharajganj,M,41,IND,1686924.0,62.6,0.2,2112
346,7279,Radheyshyam ,Uttar Pradesh,Maharajganj,M,31,MBCI,1686924.0,62.6,0.19,2006
347,7280,Rakesh Kumar Gupta ,Uttar Pradesh,Maharajganj,M,27,IND,1686924.0,62.6,0.17,1795
348,7281,Dinesh Kumar ,Uttar Pradesh,Maharajganj,M,60,IND,1686924.0,62.6,0.16,1689
349,7282,Mangal Lal ,Uttar Pradesh,Maharajganj,M,69,LD,1686924.0,62.6,0.14,1478
350,1095,Ajay Nishad ,Bihar,Muzaffarpur,M,45,BJP,1503759.0,63.1,49.46,469312
351,1096,Akhilesh Prasad Singh ,Bihar,Muzaffarpur,M,44,INC,1503759.0,63.1,26.02,246896
352,1097,Bijendra Chaudhary ,Bihar,Muzaffarpur,M,47,JD(U),1503759.0,63.1,8.97,85113
353,1098,Ashok Kumar Jha ,Bihar,Muzaffarpur,M,48,SHS,1503759.0,63.1,2.1,19926
354,1099,Raghvendra Pratap Singh ,Bihar,Muzaffarpur,M,25,RAJVP,1503759.0,63.1,1.4,13284
355,1100,Nageshwar Prasad Singh ,Bihar,Muzaffarpur,M,49,IND,1503759.0,63.1,0.97,9204
356,1101,Rajeev Ranjan ,Bihar,Muzaffarpur,M,34,BSP,1503759.0,63.1,0.96,9109
357,1102,Shatrudhan Sahni ,Bihar,Muzaffarpur,M,42,CPI(ML)(L),1503759.0,63.1,0.87,8255
358,1103,Mahesh Rai ,Bihar,Muzaffarpur,M,54,BHMP,1503759.0,63.1,0.84,7970
359,1104,Akshay Verma ,Bihar,Muzaffarpur,M,27,SKLP,1503759.0,63.1,0.8,7590
360,1105,Prabhat Suman ,Bihar,Muzaffarpur,M,33,AAP,1503759.0,63.1,0.73,6926
361,1106,Rajesh Kumar ,Bihar,Muzaffarpur,M,26,AIFB,1503759.0,63.1,0.64,6072
362,1107,Suresh Kumar ,Bihar,Muzaffarpur,M,45,IND,1503759.0,63.1,0.55,5218
363,1108,Madhur Sheel ,Bihar,Muzaffarpur,M,45,JMBP,1503759.0,63.1,0.45,4269
364,1109,Shravan Kumar Jha ,Bihar,Muzaffarpur,M,30,IND,1503759.0,63.1,0.39,3700
365,1110,Ashok Kumar Singh ,Bihar,Muzaffarpur,M,62,SUC(C),1503759.0,63.1,0.39,3700
366,1111,Pankaj Kumar Srivastava ,Bihar,Muzaffarpur,M,44,JPJD,1503759.0,63.1,0.35,3321
367,1112,Ravi Shankar Paswan ,Bihar,Muzaffarpur,M,48,IND,1503759.0,63.1,0.35,3321
368,1113,Kamlesh Chaudhary ,Bihar,Muzaffarpur,M,41,IND,1503759.0,63.1,0.33,3131
369,1114,Ajitansh Gaur ,Bihar,Muzaffarpur,M,25,IND,1503759.0,63.1,0.29,2751
370,1115,Kunal Priyadarshi ,Bihar,Muzaffarpur,M,29,RKSP,1503759.0,63.1,0.26,2467
371,1116,Rupesh Kumar Kuwar ,Bihar,Muzaffarpur,M,31,IND,1503759.0,63.1,0.25,2372
372,1117,Nawal Kishor Jha ,Bihar,Muzaffarpur,M,36,SJPR,1503759.0,63.1,0.25,2372
373,1118,Md Anwarul Haque ,Bihar,Muzaffarpur,M,41,IND,1503759.0,63.1,0.25,2372
374,1119,Devendra Rakesh ,Bihar,Muzaffarpur,M,63,BJKVP,1503759.0,63.1,0.24,2277
375,1120,Nilu Singh ,Bihar,Muzaffarpur,F,41,PBI,1503759.0,63.1,0.24,2277
376,1121,Mohammad Taiyab ,Bihar,Muzaffarpur,M,43,IND,1503759.0,63.1,0.24,2277
377,1122,Deepak Kumar ,Bihar,Muzaffarpur,M,32,IND,1503759.0,63.1,0.19,1802
378,1123,Mahesh Paswan ,Bihar,Muzaffarpur,M,46,IND,1503759.0,63.1,0.18,1707
379,1146,Giriraj Singh ,Bihar,Nawada,M,61,BJP,1670056.0,52.96,44.12,390224
380,1147,Raj Ballabh Prasad ,Bihar,Nawada,M,52,RJD,1670056.0,52.96,28.28,250125
381,1148,Kaushal Yadav ,Bihar,Nawada,M,44,JD(U),1670056.0,52.96,19.02,168224
382,1149,Safdar Ismail ,Bihar,Nawada,M,36,IND,1670056.0,52.96,1.36,12028
383,1150,Sohail Anwer ,Bihar,Nawada,M,48,BSP,1670056.0,52.96,0.9,7960
384,1151,Shulochana Devi ,Bihar,Nawada,M,39,IND,1670056.0,52.96,0.83,7341
385,1152,Satish Kumar ,Bihar,Nawada,M,50,IND,1670056.0,52.96,0.76,6721
386,1153,Manish Kumar ,Bihar,Nawada,M,40,IND,1670056.0,52.96,0.73,6456
387,1154,Rajendra Singh ,Bihar,Nawada,M,58,AAP,1670056.0,52.96,0.46,4068
388,1155,Aditya Narayan ,Bihar,Nawada,M,32,IND,1670056.0,52.96,0.42,3714
389,1156,Surendra Rajbanshi ,Bihar,Nawada,M,35,SP,1670056.0,52.96,0.41,3626
390,1157,Azad Geeta Prasad Sharma ,Bihar,Nawada,M,48,IND,1670056.0,52.96,0.4,3537
391,1158,Vijay Ram ,Bihar,Nawada,M,42,MNSP,1670056.0,52.96,0.37,3272
392,1159,Mohammad Jahid Husain ,Bihar,Nawada,M,42,AITC,1670056.0,52.96,0.35,3095
393,1160,Ashok Kumar ,Bihar,Nawada,M,37,RAJVP,1670056.0,52.96,0.29,2564
394,1161,Umakant Rahi ,Bihar,Nawada,M,42,SSD,1670056.0,52.96,0.25,2211
395,1162,Pramendra Kumar Yadav ,Bihar,Nawada,M,34,BED,1670056.0,52.96,0.19,1680
396,1163,Dr. Sanjay Jayswal ,Bihar,Paschim Champaran,M,49,BJP,1366080.0,62.57,43.43,371220
397,1164,Sri Praksh Jha ,Bihar,Paschim Champaran,M,61,JD(U),1366080.0,62.57,30.53,260957
398,1165,Sri Raghunath Jha ,Bihar,Paschim Champaran,M,68,RJD,1366080.0,62.57,14.25,121802
399,1166,Prabhuraj Narayan Rao ,Bihar,Paschim Champaran,M,59,CPI(M),1366080.0,62.57,2.01,17180
400,1167,Saiyad Samim Akhtar ,Bihar,Paschim Champaran,M,57,BSP,1366080.0,62.57,1.45,12393
401,1168,Mohan Kumar ,Bihar,Paschim Champaran,M,35,IND,1366080.0,62.57,1.32,11282
402,1169,Nafis Ahamad ,Bihar,Paschim Champaran,M,42,IND,1366080.0,62.57,1.23,10513
403,1170,Said Irsad Akhtar ,Bihar,Paschim Champaran,M,37,IND,1366080.0,62.57,1.07,9145
404,1171,Ratan Kumar Sarkar ,Bihar,Paschim Champaran,M,61,IND,1366080.0,62.57,0.76,6496
405,1172,Anand Prasad ,Bihar,Paschim Champaran,M,36,IND,1366080.0,62.57,0.68,5812
406,1173,Sri Sunil Kumar Rao ,Bihar,Paschim Champaran,M,41,CPI(ML)(L),1366080.0,62.57,0.58,4957
407,1174,Anand Kaushal Singh ,Bihar,Paschim Champaran,M,34,AAP,1366080.0,62.57,0.5,4273
408,1175,Ram Kripal Yadav ,Bihar,Pataliputra,M,53,BJP,1661607.0,58.9,39.16,383253
409,1176,Misha Bharti ,Bihar,Pataliputra,M,39,RJD,1661607.0,58.9,35.04,342931
410,1177,Ranjan Prasad Yadav ,Bihar,Pataliputra,M,69,JD(U),1661607.0,58.9,9.93,97183
411,1178,Rameshwar Prasad ,Bihar,Pataliputra,M,67,CPI(ML)(L),1661607.0,58.9,5.27,51576
412,1179,Raj Kumar Ram ,Bihar,Pataliputra,M,41,BSP,1661607.0,58.9,1.76,17224
413,1180,Durgesh Nandan Singh Alias Durgesh Nandan ,Bihar,Pataliputra,M,37,IND,1661607.0,58.9,1.7,16637
414,1181,Shatrudhan Saw ,Bihar,Pataliputra,M,46,BED,1661607.0,58.9,0.84,8220
415,1182,Niraj Kumar ,Bihar,Pataliputra,M,48,IND,1661607.0,58.9,0.83,8123
416,1183,Sunil Kumar ,Bihar,Pataliputra,M,41,SJPR,1661607.0,58.9,0.64,6263
417,1184,Abinash Kumar ,Bihar,Pataliputra,M,53,BJKD,1661607.0,58.9,0.6,5872
418,1185,Kundan Prasad Singh ,Bihar,Pataliputra,M,57,AAP,1661607.0,58.9,0.58,5676
419,1186,Kumar Indra Bhushan ,Bihar,Pataliputra,M,40,IND,1661607.0,58.9,0.55,5382
420,1187,Jai Prakash Yadav ,Bihar,Pataliputra,M,54,IND,1661607.0,58.9,0.49,4795
421,1188,Sunil Kumar Singh ,Bihar,Pataliputra,M,45,IND,1661607.0,58.9,0.47,4599
422,1189,Nagendra Kumar ,Bihar,Pataliputra,M,33,BVM,1661607.0,58.9,0.44,4306
423,1190,Mukul Kumar Sharma ,Bihar,Pataliputra,M,26,SANBP,1661607.0,58.9,0.31,3033
424,1191,Pancham Lal ,Bihar,Pataliputra,M,63,IND,1661607.0,58.9,0.26,2544
425,1192,Deo Kumar Verma ,Bihar,Pataliputra,M,56,RPA,1661607.0,58.9,0.25,2446
426,1193,Chandra Dev Prasad ,Bihar,Pataliputra,M,41,BHMP,1661607.0,58.9,0.23,2250
427,1194,Minendra Kumar Singh ,Bihar,Pataliputra,M,62,IND,1661607.0,58.9,0.17,1663
428,1195,Shatrughana Sinha ,Bihar,Patna Sahib,M,67,BJP,1813072.0,48.66,55.07,485850
429,1196,Kunal Singh ,Bihar,Patna Sahib,M,58,INC,1813072.0,48.66,24.95,220119
430,1197,Dr.Gopal Prasad Sinha ,Bihar,Patna Sahib,M,71,JD(U),1813072.0,48.66,10.32,91047
431,1198,Parveen Amanullah ,Bihar,Patna Sahib,F,56,AAP,1813072.0,48.66,1.86,16409
432,1199,Umesh Kumar ,Bihar,Patna Sahib,M,46,SP,1813072.0,48.66,1.23,10851
433,1200,Ganesh Saw ,Bihar,Patna Sahib,M,36,BSP,1813072.0,48.66,1.1,9704
434,1201,Ganga Vishnu Prasad ,Bihar,Patna Sahib,M,73,IND,1813072.0,48.66,1.0,8822
435,1202,Nand Kishore Singh ,Bihar,Patna Sahib,M,57,IND,1813072.0,48.66,0.69,6087
436,1203,Shreekant Labh ,Bihar,Patna Sahib,M,79,SJPR,1813072.0,48.66,0.36,3176
437,1204,Chandra Bhushan Prasad Chandravanshi ,Bihar,Patna Sahib,M,44,BHMP,1813072.0,48.66,0.34,2999
438,1205,Kumar Rajiv ,Bihar,Patna Sahib,M,43,IND,1813072.0,48.66,0.33,2911
439,1206,Dr. Rakesh Dutta Mishra ,Bihar,Patna Sahib,M,39,BJKD,1813072.0,48.66,0.3,2646
440,1207,Lal Bahadur Singh Patel ,Bihar,Patna Sahib,M,46,KVD,1813072.0,48.66,0.28,2470
441,1208,Anil Kumar ,Bihar,Patna Sahib,M,48,IND,1813072.0,48.66,0.28,2470
442,1209,Gajendra Kumar ,Bihar,Patna Sahib,M,30,SANBP,1813072.0,48.66,0.25,2205
443,1210,Parwez Ahmad ,Bihar,Patna Sahib,M,46,LKJP,1813072.0,48.66,0.21,1852
444,1211,Jauhar Azad ,Bihar,Patna Sahib,M,29,JDR,1813072.0,48.66,0.21,1852
445,1212,Shyam Nandan Prasad ,Bihar,Patna Sahib,M,59,IND,1813072.0,48.66,0.21,1852
446,1213,Vijay Kumar Sahni ,Bihar,Patna Sahib,M,25,IND,1813072.0,48.66,0.14,1235
447,1231,Radha Mohan Singh ,Bihar,Purvi Champaran,M,64,BJP,1416217.0,58.09,48.68,400480
448,1232,Binod Kumar Srivastava ,Bihar,Purvi Champaran,M,54,RJD,1416217.0,58.09,25.32,208302
449,1233,Avaneesh Kumar Singh ,Bihar,Purvi Champaran,M,49,JD(U),1416217.0,58.09,15.63,128584
450,1234,Shambhu Das ,Bihar,Purvi Champaran,M,38,IND,1416217.0,58.09,1.38,11352
451,1235,Dilip Singh ,Bihar,Purvi Champaran,M,0,IND,1416217.0,58.09,1.31,10777
452,1236,Pramod Kumar Pandey ,Bihar,Purvi Champaran,M,41,IND,1416217.0,58.09,1.28,10530
453,1237,Suresh Paswan ,Bihar,Purvi Champaran,M,41,BSP,1416217.0,58.09,1.26,10365
454,1238,Amit Kumar Choubey ,Bihar,Purvi Champaran,M,30,AAP,1416217.0,58.09,0.91,7486
455,1239,Shatrughan Tiwari ,Bihar,Purvi Champaran,M,46,BJKVP,1416217.0,58.09,0.59,4853
456,1240,Paras Nath Pandey ,Bihar,Purvi Champaran,M,55,JP(S),1416217.0,58.09,0.37,3043
457,1241,Pawan Kumar ,Bihar,Purvi Champaran,M,25,KS,1416217.0,58.09,0.36,2961
458,1242,Anil Kumar Singh ,Bihar,Purvi Champaran,M,42,JMBP,1416217.0,58.09,0.34,2797
459,1243,Moqim Ansari ,Bihar,Purvi Champaran,M,49,JKNPP,1416217.0,58.09,0.34,2797
460,1244,Md. Nasiruddin ,Bihar,Purvi Champaran,M,42,JDR,1416217.0,58.09,0.32,2632
461,1245,Raghunath Gupta ,Bihar,Purvi Champaran,M,64,SP,1416217.0,58.09,0.3,2468
462,1258,Rajiv Pratap Rudy ,Bihar,Saran,M,53,BJP,1492161.0,57.85,41.14,355126
463,1259,Rabri Devi ,Bihar,Saran,M,61,RJD,1492161.0,57.85,36.39,314123
464,1260,Saleem Perwez ,Bihar,Saran,M,53,JD(U),1492161.0,57.85,12.4,107038
465,1261,Bal Mukund Chauhan ,Bihar,Saran,M,46,BSP,1492161.0,57.85,1.8,15537
466,1262,Lalan Prasad ,Bihar,Saran,M,62,IND,1492161.0,57.85,1.7,14674
467,1263,Lalu Ray ,Bihar,Saran,M,39,IND,1492161.0,57.85,1.15,9926
468,1264,Rajesh Kumar ,Bihar,Saran,M,33,BED,1492161.0,57.85,1.13,9754
469,1265,Chandan Kumar Alias Chandan Gupta ,Bihar,Saran,M,34,BIJP,1492161.0,57.85,0.78,6733
470,1266,Paramatama Singh ,Bihar,Saran,M,60,AAP,1492161.0,57.85,0.59,5092
471,1267,Ranjan Kumar ,Bihar,Saran,M,27,JMBP,1492161.0,57.85,0.37,3193
472,1268,Niraj Ram ,Bihar,Saran,M,29,BHMP,1492161.0,57.85,0.33,2848
473,1269,Chhedi Paswan ,Bihar,Sasaram,M,58,BJP,1586938.0,53.36,43.23,366067
474,1270,Meira Kumar ,Bihar,Sasaram,F,68,INC,1586938.0,53.36,35.75,302727
475,1271,Karra Parasu Ramaiah ,Bihar,Sasaram,M,59,JD(U),1586938.0,53.36,11.02,93316
476,1272,Baleshwar Bharti ,Bihar,Sasaram,M,58,BSP,1586938.0,53.36,3.72,31500
477,1273,Geeta Arya ,Bihar,Sasaram,M,47,AAP,1586938.0,53.36,1.3,11008
478,1274,Tetri Devi ,Bihar,Sasaram,F,39,CPI(ML)(L),1586938.0,53.36,0.88,7451
479,1275,Surendra Ram ,Bihar,Sasaram,M,39,IND,1586938.0,53.36,0.73,6181
480,1276,Raj Narain Rao ,Bihar,Sasaram,M,47,IND,1586938.0,53.36,0.52,4403
481,1277,Ravikant Chaudhary ,Bihar,Sasaram,M,32,IND,1586938.0,53.36,0.47,3979
482,1278,Saroj Ram ,Bihar,Sasaram,M,54,IND,1586938.0,53.36,0.46,3895
483,1279,Nand Lal Ram ,Bihar,Sasaram,M,37,IND,1586938.0,53.36,0.33,2794
484,1280,Rama Devi ,Bihar,Sheohar,F,65,BJP,1460571.0,57.71,44.19,372475
485,1281,Md Anwarul Haque ,Bihar,Sheohar,M,70,RJD,1460571.0,57.71,28.03,236263
486,1282,Shahid Ali Khan ,Bihar,Sheohar,M,54,JD(U),1460571.0,57.71,9.39,79147
487,1283,Lovely Anand ,Bihar,Sheohar,F,39,SP,1460571.0,57.71,5.46,46022
488,1284,Angesh Kumar ,Bihar,Sheohar,M,43,BSP,1460571.0,57.71,3.14,26466
489,1285,Laxman Paswan ,Bihar,Sheohar,M,47,JMM,1460571.0,57.71,2.22,18712
490,1286,Shivanandan Prasad ,Bihar,Sheohar,M,70,IND,1460571.0,57.71,1.44,12137
491,1287,Shatrughna Sahu ,Bihar,Sheohar,M,38,AAP,1460571.0,57.71,0.98,8260
492,1288,Sanjay Prasad ,Bihar,Sheohar,M,43,IND,1460571.0,57.71,0.98,8260
493,1289,Ramashish Mahto ,Bihar,Sheohar,M,69,IND,1460571.0,57.71,0.7,5900
494,1290,Jata Shankar Aatrey ,Bihar,Sheohar,M,51,RAJVP,1460571.0,57.71,0.55,4635
495,1291,Jagranath Sahani ,Bihar,Sheohar,M,31,SKLP,1460571.0,57.71,0.52,4383
496,1292,Md Nasruddin Ansari ,Bihar,Sheohar,M,41,NLOP,1460571.0,57.71,0.36,3034
497,1293,Ramashankar Singh ,Bihar,Sheohar,M,40,AIFB,1460571.0,57.71,0.34,2865
498,1294,Ram Lobhit Paswan ,Bihar,Sheohar,M,67,BHMP,1460571.0,57.71,0.31,2612
499,1314,Om Prakash Yadav ,Bihar,Siwan,M,48,BJP,1526731.0,57.9,42.16,372684
500,1315,Hena Shahab ,Bihar,Siwan,F,41,RJD,1526731.0,57.9,29.28,258828
