,Sl. No.,Candidate Name,State,Constituency,Gender,Age,Party,Total Electors,Turn Out(%),Candidate Votes(%),Count Of Votes
730,2409,Danve Raosaheb Dadarao Patil ,Maharashtra,Jalna,M,49,BJP,1242929.0,60.85,48.87,369614
731,2410,Pawar Uttamsingh Rajdharsingh ,Maharashtra,Jalna,M,53,INC,1242929.0,60.85,40.76,308276
732,2411,Shaikh Feroj Ali ,Maharashtra,Jalna,M,43,IND,1242929.0,60.85,2.32,17546
733,2412,Sow. Archana Milind Khillare ,Maharashtra,Jalna,F,28,BSP,1242929.0,60.85,2.26,17092
734,2413,Gadekar Ramu ,Maharashtra,Jalna,M,33,BBM,1242929.0,60.85,1.59,12025
735,2414,Shaikh Usman Hussain ,Maharashtra,Jalna,M,67,IND,1242929.0,60.85,1.08,8168
736,2415,Shinde Babasaheb ,Maharashtra,Jalna,M,45,IND,1242929.0,60.85,0.77,5823
737,2416,Tanpure Shivaji Arjunrao ,Maharashtra,Jalna,M,49,SVRP,1242929.0,60.85,0.46,3479
738,2417,Pachare Pandit ,Maharashtra,Jalna,M,41,IND,1242929.0,60.85,0.41,3100
739,2418,Garbade Parmeshwar ,Maharashtra,Jalna,M,39,IND,1242929.0,60.85,0.34,2571
740,2419,Chechani Rajendrakumar ,Maharashtra,Jalna,M,45,IND,1242929.0,60.85,0.32,2420
741,2420,Nade Dyaneshwar Dagdu ,Maharashtra,Jalna,M,28,IND,1242929.0,60.85,0.31,2344
742,2421,Shaikh Yakub Sk. Hussain Ansari ,Maharashtra,Jalna,M,54,BMSM,1242929.0,60.85,0.28,2117
743,2422,Dhabe Bhagwan Namdev ,Maharashtra,Jalna,M,34,IND,1242929.0,60.85,0.24,1815
744,2454,Patil Rupatai Diliprao Nilangekar ,Maharashtra,Latur,F,47,BJP,1293202.0,63.59,49.19,404512
745,2455,Patil Shivraj Vishwanath ,Maharashtra,Latur,M,68,INC,1293202.0,63.59,45.43,373592
746,2456,Adv. Laxman Narhari Shinde ,Maharashtra,Latur,M,36,BSP,1293202.0,63.59,1.64,13486
747,2457,Dnyoso Kondekar Alias Vijayprakash ,Maharashtra,Latur,M,57,IND,1293202.0,63.59,1.52,12499
748,2458,Shaikh Kalim Allahbaksha ,Maharashtra,Latur,M,28,IND,1293202.0,63.59,0.56,4605
749,2459,Adv Baburao Bandgar ,Maharashtra,Latur,M,49,LRP,1293202.0,63.59,0.4,3289
750,2460,T M Kamble ,Maharashtra,Latur,M,49,RPI(D),1293202.0,63.59,0.29,2384
751,2461,Manohar Anandrao Patil ,Maharashtra,Latur,M,38,IND,1293202.0,63.59,0.23,1891
752,2462,Mane Gajanan Pandurang ,Maharashtra,Latur,M,49,IND,1293202.0,63.59,0.22,1809
753,2463,Dr Nitin Sopanrao Waghe ,Maharashtra,Latur,M,35,RSPS,1293202.0,63.59,0.19,1562
754,2464,Bagdure Vinayak Vishwanathrao ,Maharashtra,Latur,M,41,SVRP,1293202.0,63.59,0.17,1397
755,2465,Godbole Mandakini Gyanu ,Maharashtra,Latur,F,65,PRCP,1293202.0,63.59,0.17,1397
756,2466,Harischandra Devram Chavan ,Maharashtra,Malegaon,M,52,BJP,1222363.0,48.33,36.94,218229
757,2467,Mahale Haribhau Shankar ,Maharashtra,Malegaon,M,66,JD(S),1222363.0,48.33,36.18,213739
758,2468,Jiva Pandu Gavit ,Maharashtra,Malegaon,M,55,CPI (M),1222363.0,48.33,19.2,113427
759,2469,Gazi Amanullah ,Maharashtra,Malegaon,M,44,BSP,1222363.0,48.33,3.21,18963
760,2470,Bhika ,Maharashtra,Malegaon,M,75,IND,1222363.0,48.33,2.44,14414
761,2471,Gazi Atezad ,Maharashtra,Malegaon,M,50,NLP,1222363.0,48.33,2.03,11992
762,2549,D. B. Patil ,Maharashtra,Nanded,M,52,BJP,1445611.0,55.35,45.15,361265
763,2550,Khatgaonkar Bhaskarrao Bapurao ,Maharashtra,Nanded,M,60,INC,1445611.0,55.35,42.11,336941
764,2551,Gaikwad Suresh Dnyanoba ,Maharashtra,Nanded,M,46,BBM,1445611.0,55.35,5.29,42327
765,2552,Shaikh (Tamboli) Wahida Maheboobpasha ,Maharashtra,Nanded,F,37,BSP,1445611.0,55.35,2.98,23844
766,2553,Yadav Manohar Sahebrao ,Maharashtra,Nanded,M,37,IND,1445611.0,55.35,1.63,13042
767,2554,Borgaonkar Nivruti Vithalrao ,Maharashtra,Nanded,M,51,IND,1445611.0,55.35,0.51,4080
768,2555,(Naik) Devkatte Venkatrao Narsingrao ,Maharashtra,Nanded,M,32,RSPS,1445611.0,55.35,0.46,3680
769,2556,Altaf Ahmed Saani Sk. Amir ,Maharashtra,Nanded,M,44,LRP,1445611.0,55.35,0.41,3280
770,2557,"""Aids Man"" Prakash Taterao Landge ",Maharashtra,Nanded,M,35,IND,1445611.0,55.35,0.35,2800
771,2558,Narayan Satvaji Sureshi ,Maharashtra,Nanded,M,58,IND,1445611.0,55.35,0.3,2400
772,2559,Adv. C. S. Baheti ,Maharashtra,Nanded,M,51,JP,1445611.0,55.35,0.3,2400
773,2560,Adv. Deelip Prabhakarrao Kulkarni (Phulvalkar) ,Maharashtra,Nanded,M,36,IND,1445611.0,55.35,0.29,2320
774,2561,Jadhav Vishnu Maroti ,Maharashtra,Nanded,M,35,IND,1445611.0,55.35,0.22,1760
775,2656,Deshmukh Subhash Sureshchandra ,Maharashtra,Sholapur,M,46,BJP,1188560.0,55.26,48.14,316182
776,2657,Ujwalatai Sushilkumar Shinde ,Maharashtra,Sholapur,F,55,INC,1188560.0,55.26,47.26,310402
777,2658,Sarvade Rahul Vitthalrao ,Maharashtra,Sholapur,M,42,BSP,1188560.0,55.26,1.84,12085
778,2659,Nagmani Kisan Jakkan ,Maharashtra,Sholapur,F,42,IND,1188560.0,55.26,1.29,8472
779,2660,Salgar Prabhakar Sidram ,Maharashtra,Sholapur,M,30,RSPS,1188560.0,55.26,0.97,6370
780,2661,Avar Pramod Dattatraya ,Maharashtra,Sholapur,M,40,IND,1188560.0,55.26,0.5,3283
781,2672,Wagmare Suresh Ganapat ,Maharashtra,Wardha,M,42,BJP,1144924.0,54.69,42.97,269060
782,2673,Prabhatai Rau ,Maharashtra,Wardha,F,69,INC,1144924.0,54.69,42.46,265867
783,2674,Somraj Sheshraoji Telkhede (Patil) ,Maharashtra,Wardha,M,35,BSP,1144924.0,54.69,8.63,54037
784,2675,Yeshwant Namdeorao Zade ,Maharashtra,Wardha,M,41,CPI (M),1144924.0,54.69,2.37,14839
785,2676,Raut Jagannathrao Nilkanthrao ,Maharashtra,Wardha,M,44,SVRP,1144924.0,54.69,1.57,9830
786,2677,Ubale Shrikrushna Champatrao ,Maharashtra,Wardha,M,55,ARP,1144924.0,54.69,1.12,7012
787,2678,Chidam Narayanrao Ramji ,Maharashtra,Wardha,M,59,GGP,1144924.0,54.69,0.88,5510
788,2691,Rathod Harising Nasaru ,Maharashtra,Yavatmal,M,50,BJP,1133605.0,58.57,44.96,298513
789,2692,Patil Uttamrao Deoraoji ,Maharashtra,Yavatmal,M,59,INC,1133605.0,58.57,36.4,241678
790,2693,Agarwal Ramesh Pandurang ,Maharashtra,Yavatmal,M,47,BSP,1133605.0,58.57,4.54,30143
791,2694,Kishorbhau Tiwari ,Maharashtra,Yavatmal,M,46,SP,1133605.0,58.57,4.06,26956
792,2695,Shital Kawadu Markam ,Maharashtra,Yavatmal,M,58,GGP,1133605.0,58.57,3.61,23968
793,2696,Anand Baliram Gaikwad ,Maharashtra,Yavatmal,M,43,BBM,1133605.0,58.57,2.3,15270
794,2697,Kumbhekar Damadu Nagorao ,Maharashtra,Yavatmal,M,49,IND,1133605.0,58.57,1.85,12283
795,2698,Purushottam Domaji Bhajgaware ,Maharashtra,Yavatmal,M,43,IND,1133605.0,58.57,1.64,10888
796,2699,Gulhane Sanjay Mahadeorao ,Maharashtra,Yavatmal,M,34,IND,1133605.0,58.57,0.64,4249
797,2838,Vijay Kumar Malhotra ,Nct Of Delhi,South Delhi,M,72,BJP,1019347.0,46.98,50.25,240641
798,2839,R. K. Anand ,Nct Of Delhi,South Delhi,M,61,INC,1019347.0,46.98,46.91,224646
799,2840,Shiv Khera ,Nct Of Delhi,South Delhi,M,54,IND,1019347.0,46.98,1.01,4836
800,2841,Surjeet Singh Assie (Billa) ,Nct Of Delhi,South Delhi,M,45,BSP,1019347.0,46.98,0.86,4118
801,2842,Syed Naseer Ahmed ,Nct Of Delhi,South Delhi,M,31,IND,1019347.0,46.98,0.24,1149
802,2843,Saifullah Siddiqui Alias Shafi ,Nct Of Delhi,South Delhi,M,40,IND,1019347.0,46.98,0.17,814
803,2844,R. Ravichandran ,Nct Of Delhi,South Delhi,M,41,JKNPP,1019347.0,46.98,0.09,431
804,2845,Sumitra Kundu ,Nct Of Delhi,South Delhi,F,34,IND,1019347.0,46.98,0.09,431
805,2846,Kalpana Chowdhury ,Nct Of Delhi,South Delhi,F,36,IND,1019347.0,46.98,0.08,383
806,2847,Satbir Chandelia ,Nct Of Delhi,South Delhi,M,45,IND,1019347.0,46.98,0.07,335
807,2848,Colonel ( Dr.) M. P. Dhir ,Nct Of Delhi,South Delhi,M,71,IND,1019347.0,46.98,0.06,287
808,2849,Dinesh Jain ,Nct Of Delhi,South Delhi,M,58,IND,1019347.0,46.98,0.04,191
809,2850,Dr. Janice Darbari ,Nct Of Delhi,South Delhi,F,48,IND,1019347.0,46.98,0.04,191
810,2851,Jai Kishan Balguhar ,Nct Of Delhi,South Delhi,M,28,IND,1019347.0,46.98,0.03,143
811,2852,Mahinder Pal Singh Tokas ,Nct Of Delhi,South Delhi,M,31,IND,1019347.0,46.98,0.03,143
812,2853,Rajiv Harjai ,Nct Of Delhi,South Delhi,M,30,IND,1019347.0,46.98,0.02,95
813,2859,Mahamegha Bahan Aira Kharbela Swain ,Orissa,Balasore,M,51,BJP,1330406.0,71.22,58.37,553064
814,2860,Niranjan Panda ,Orissa,Balasore,M,52,INC,1330406.0,71.22,33.36,316091
815,2861,Mrutyunjay Mohapatra ,Orissa,Balasore,M,44,IND,1330406.0,71.22,2.98,28235
816,2862,Nalini Kumar Jena ,Orissa,Balasore,M,42,BSP,1330406.0,71.22,2.24,21224
817,2863,Trailokya Nath Das ,Orissa,Balasore,M,60,RPI,1330406.0,71.22,1.59,15065
818,2864,Malayendra Kishor Chaudhuri ,Orissa,Balasore,M,66,BMVP,1330406.0,71.22,1.46,13833
819,2883,Sangeeta Kumari Singh Deo ,Orissa,Bolangir,F,42,BJP,1099775.0,66.23,44.33,322891
820,2884,Sarat Pattanayak ,Orissa,Bolangir,M,47,INC,1099775.0,66.23,30.51,222229
821,2885,Balgopal Mishra ,Orissa,Bolangir,M,62,IND,1099775.0,66.23,12.41,90392
822,2886,Debendra Kumar Biswal ,Orissa,Bolangir,M,33,BSP,1099775.0,66.23,4.25,30956
823,2887,Henabati Barik ,Orissa,Bolangir,F,37,IND,1099775.0,66.23,3.33,24255
824,2888,Lalit Mohan Gandhi ,Orissa,Bolangir,M,50,IND,1099775.0,66.23,2.79,20321
825,2889,Paramanand Chhatar ,Orissa,Bolangir,M,51,SP,1099775.0,66.23,2.37,17262
826,2892,Sri Dharmendra Pradhan ,Orissa,Deogarh,M,36,BJP,1219887.0,67.49,51.75,426058
827,2893,Sri Sriballav Panigrahi ,Orissa,Deogarh,M,63,INC,1219887.0,67.49,42.15,347021
828,2894,Sri Bunde Dhurua ,Orissa,Deogarh,M,64,IND,1219887.0,67.49,2.04,16795
829,2895,Sri Sudarsan Behera ,Orissa,Deogarh,M,32,BSP,1219887.0,67.49,1.82,14984
830,2896,Sri Rohit Ganga Deb ,Orissa,Deogarh,M,36,SP,1219887.0,67.49,1.3,10702
831,2897,Sri Tankadhar Barik ,Orissa,Deogarh,M,27,IND,1219887.0,67.49,0.94,7739
832,2912,Bikram Keshari Deo ,Orissa,Kalahandi,M,52,BJP,1132680.0,66.58,47.35,357084
833,2913,Bhakta Charan Das ,Orissa,Kalahandi,M,45,INC,1132680.0,66.58,42.83,322997
834,2914,Kunja Bihari Bagarthi ,Orissa,Kalahandi,M,66,SP,1132680.0,66.58,5.09,38385
835,2915,Panchanan Dhangdamajhi ,Orissa,Kalahandi,M,52,RPI,1132680.0,66.58,4.73,35670
836,2919,Ananta Nayak ,Orissa,Keonjhar,M,34,BJP,1183472.0,68.84,43.66,355698
837,2920,Nilakantha Nayak ,Orissa,Keonjhar,M,45,INC,1183472.0,68.84,37.62,306490
838,2921,Maheswar Majhi ,Orissa,Keonjhar,M,53,IND,1183472.0,68.84,7.56,61591
839,2922,Sudarsan Lohar ,Orissa,Keonjhar,M,54,IND,1183472.0,68.84,4.69,38209
840,2923,Upendra Nath Nayak ,Orissa,Keonjhar,M,56,IND,1183472.0,68.84,3.83,31203
841,2924,Deepak Kumar Singh ,Orissa,Keonjhar,M,26,IND,1183472.0,68.84,2.64,21508
842,2933,Parsuram Majhi ,Orissa,Nowrangpur,M,43,BJP,1161159.0,67.24,46.11,360009
843,2934,Chandra Sekhar Majhi ,Orissa,Nowrangpur,M,37,INC,1161159.0,67.24,42.92,335103
844,2935,Chandradhwaja Majhi ,Orissa,Nowrangpur,M,44,BSP,1161159.0,67.24,10.97,85649
845,2949,Jual Oram ,Orissa,Sundargarh,M,43,BJP,1209123.0,60.57,45.96,336595
846,2950,Frida Topno ,Orissa,Sundargarh,F,78,INC,1209123.0,60.57,40.54,296901
847,2951,George Tirkey ,Orissa,Sundargarh,M,45,IND,1209123.0,60.57,9.09,66572
848,2952,Harsa Chhaatria ,Orissa,Sundargarh,M,43,BSP,1209123.0,60.57,2.53,18528
849,2953,Radhika Ekka ,Orissa,Sundargarh,F,37,JKP,1209123.0,60.57,1.88,13768
850,2975,Navjot Singh Sidhu ,Punjab,Amritsar,M,41,BJP,1292902.0,55.06,55.38,394234
851,2976,Raghunadan Lal Bhatia ,Punjab,Amritsar,M,83,INC,1292902.0,55.06,39.99,284677
852,2977,Ram Sharan Paul ,Punjab,Amritsar,M,55,BSP,1292902.0,55.06,2.22,15803
853,2978,Ramesh Talwar ,Punjab,Amritsar,M,67,IND,1292902.0,55.06,0.8,5694
854,2979,Rehmat Masih ,Punjab,Amritsar,M,44,IND,1292902.0,55.06,0.46,3274
855,2980,Surinder Kumar Khosla ,Punjab,Amritsar,M,36,IND,1292902.0,55.06,0.34,2420
856,2981,Baldev Singh Rathaur ,Punjab,Amritsar,M,38,IND,1292902.0,55.06,0.24,1708
857,2982,Sat Pal Dogra ,Punjab,Amritsar,M,52,IND,1292902.0,55.06,0.18,1281
858,2983,Sanjiv Kumar Prasher Advocate ,Punjab,Amritsar,M,32,IND,1292902.0,55.06,0.14,996
859,2984,Harbans Lal Mahajan ,Punjab,Amritsar,M,59,SP,1292902.0,55.06,0.14,996
860,2985,Gita ,Punjab,Amritsar,F,28,BGTD,1292902.0,55.06,0.11,783
861,3022,Vinod Khanna ,Punjab,Gurdaspur,M,58,BJP,1210260.0,64.93,49.32,387567
862,3023,Sukhbuns Kaur Bhinder ,Punjab,Gurdaspur,F,60,INC,1210260.0,64.93,46.15,362656
863,3024,Brij Mohan Julka ,Punjab,Gurdaspur,M,61,BSP,1210260.0,64.93,2.12,16659
864,3025,Balkar ,Punjab,Gurdaspur,M,28,IND,1210260.0,64.93,0.95,7465
865,3026,Balkar Singh ,Punjab,Gurdaspur,M,49,BGTD,1210260.0,64.93,0.49,3850
866,3027,Devinder Singh Saini ,Punjab,Gurdaspur,M,54,IND,1210260.0,64.93,0.42,3300
867,3028,Ramesh Kumar ,Punjab,Gurdaspur,M,52,PBLP,1210260.0,64.93,0.22,1728
868,3029,Neeraj Joshi ,Punjab,Gurdaspur,M,41,IND,1210260.0,64.93,0.21,1650
869,3030,Kewal Krishan ,Punjab,Gurdaspur,M,53,IND,1210260.0,64.93,0.12,942
870,3031,Avinash Rai Khanna ,Punjab,Hoshiarpur,M,43,BJP,1137423.0,57.65,44.2,289830
871,3032,Comrade Darshan Singh Mattu ,Punjab,Hoshiarpur,M,50,CPI (M),1137423.0,57.65,28.28,185438
872,3033,Charanjit Singh Channi ,Punjab,Hoshiarpur,M,62,BSP,1137423.0,57.65,23.83,156259
873,3034,Ajeet Singh Parmar ,Punjab,Hoshiarpur,M,35,SJP(R),1137423.0,57.65,1.15,7540
874,3035,Kuldip Rai ,Punjab,Hoshiarpur,M,34,IND,1137423.0,57.65,1.0,6557
875,3036,Sadhu Singh Saini ,Punjab,Hoshiarpur,M,73,IND,1137423.0,57.65,0.59,3868
876,3037,Harmesh Lal Azad ,Punjab,Hoshiarpur,M,46,IND,1137423.0,57.65,0.52,3409
877,3038,Gurdev Singh ,Punjab,Hoshiarpur,M,39,BGTD,1137423.0,57.65,0.43,2819
878,3117,Rasa Singh Rawat ,Rajasthan,Ajmer,M,61,BJP,1203803.0,43.99,59.44,314766
879,3118,Haji Habiburrehaman ,Rajasthan,Ajmer,M,49,INC,1203803.0,43.99,35.28,186826
880,3119,Paras Chatar Jain ,Rajasthan,Ajmer,M,43,BSP,1203803.0,43.99,2.12,11226
881,3120,Rekhraj Fouji ,Rajasthan,Ajmer,M,53,IND,1203803.0,43.99,1.19,6301
882,3121,K. P. Singh ,Rajasthan,Ajmer,M,40,SP,1203803.0,43.99,1.03,5454
883,3122,Ram Pal Koli ,Rajasthan,Ajmer,M,61,IND,1203803.0,43.99,0.49,2594
884,3123,Swami Krishnanand Maharaj ,Rajasthan,Ajmer,M,49,IND,1203803.0,43.99,0.45,2382
885,3136,Dhan Singh Rawat Advocate ,Rajasthan,Banswara,M,37,BJP,1373921.0,48.48,40.42,269228
886,3137,Prabhulal Rawat ,Rajasthan,Banswara,M,67,INC,1373921.0,48.48,37.17,247580
887,3138,Jeetmal Khant ,Rajasthan,Banswara,M,44,JD(U),1373921.0,48.48,11.79,78530
888,3139,Suryalal Khant ,Rajasthan,Banswara,M,43,IND,1373921.0,48.48,4.67,31105
889,3140,Sunder Lal Parmar ,Rajasthan,Banswara,M,55,BSP,1373921.0,48.48,2.68,17850
890,3141,Nanuram Khant ,Rajasthan,Banswara,M,61,IND,1373921.0,48.48,1.66,11056
891,3142,Bahadur Singh ,Rajasthan,Banswara,M,56,SP,1373921.0,48.48,1.6,10657
892,3143,Manvendra Singh ,Rajasthan,Barmer,M,40,BJP,1638695.0,64.0,60.25,631880
893,3144,Col. Sona Ram Choudhary ,Rajasthan,Barmer,M,59,INC,1638695.0,64.0,34.32,359936
894,3145,Arjun Ram ,Rajasthan,Barmer,M,31,IND,1638695.0,64.0,1.95,20450
895,3146,Sharvan Kumar ,Rajasthan,Barmer,M,40,BSP,1638695.0,64.0,1.87,19611
896,3147,Hastimal Doshi ,Rajasthan,Barmer,M,51,INLD,1638695.0,64.0,1.6,16780
897,3148,Ramswaroop Koli ,Rajasthan,Bayana,M,39,BJP,1197119.0,40.98,54.02,265010
898,3149,Mahendra Singh ,Rajasthan,Bayana,M,66,INC,1197119.0,40.98,41.87,205405
899,3150,Shakuntla Padam Singh ,Rajasthan,Bayana,F,53,BSP,1197119.0,40.98,2.37,11626
900,3151,Lakkheeram ,Rajasthan,Bayana,M,32,IND,1197119.0,40.98,0.66,3237
901,3152,Mool Chand Koli ,Rajasthan,Bayana,M,39,IND,1197119.0,40.98,0.36,1766
902,3153,Mahant Ajay Balmiki ,Rajasthan,Bayana,M,40,SP,1197119.0,40.98,0.32,1569
903,3154,Lakhan Singh Mourya (Jatav) ,Rajasthan,Bayana,M,46,RLD,1197119.0,40.98,0.27,1324
904,3155,Janki Devi Koli ,Rajasthan,Bayana,F,40,IND,1197119.0,40.98,0.13,637
905,3156,Vishvendra Singh ,Rajasthan,Bharatpur,M,41,BJP,1189295.0,48.52,55.44,319914
906,3157,Ved Prakash ,Rajasthan,Bharatpur,M,49,INC,1189295.0,48.52,36.15,208602
907,3158,Mandleshwar Singh ,Rajasthan,Bharatpur,M,71,BSP,1189295.0,48.52,6.71,38719
908,3159,Khursheed Ahamad ,Rajasthan,Bharatpur,M,40,SP,1189295.0,48.52,0.69,3981
909,3160,Dr. Samundra Singh ,Rajasthan,Bharatpur,M,66,IND,1189295.0,48.52,0.54,3116
910,3161,Shiv Kumar Singh ,Rajasthan,Bharatpur,M,68,IND,1189295.0,48.52,0.26,1500
911,3162,Jaikam Deen ,Rajasthan,Bharatpur,M,29,IND,1189295.0,48.52,0.21,1211
912,3163,Vijayendrapal Singh ,Rajasthan,Bhilwara,M,55,BJP,1233703.0,50.23,51.2,317280
913,3164,Kailash Vyas ,Rajasthan,Bhilwara,M,52,INC,1233703.0,50.23,41.41,256613
914,3165,Mubariq ,Rajasthan,Bhilwara,M,30,IND,1233703.0,50.23,4.02,24911
915,3166,Ramgopal Jonwal ,Rajasthan,Bhilwara,M,45,BSP,1233703.0,50.23,3.37,20883
916,3167,Dharmendra ,Rajasthan,Bikaner,M,68,BJP,1900686.0,56.68,48.06,517754
917,3168,Rameshwar Lal ,Rajasthan,Bikaner,M,40,INC,1900686.0,56.68,42.76,460657
918,3169,Arjan Ram ,Rajasthan,Bikaner,M,42,BSP,1900686.0,56.68,3.59,38675
919,3170,Surendra Kumar Gandhi ,Rajasthan,Bikaner,M,27,IND,1900686.0,56.68,1.23,13250
920,3171,Shyam Sunder ,Rajasthan,Bikaner,M,27,IND,1900686.0,56.68,1.07,11527
921,3172,Dalip Singh Marwal ,Rajasthan,Bikaner,M,44,INLD,1900686.0,56.68,0.99,10665
922,3173,Saroj ,Rajasthan,Bikaner,F,38,IND,1900686.0,56.68,0.72,7756
923,3174,Dr. Mohan Lal Sharma ,Rajasthan,Bikaner,M,36,IND,1900686.0,56.68,0.48,5171
924,3175,Ram Lal ,Rajasthan,Bikaner,M,72,IND,1900686.0,56.68,0.36,3878
925,3176,Mahavir Prasad ,Rajasthan,Bikaner,M,39,LPSP,1900686.0,56.68,0.26,2801
926,3177,Rajendra Singh ,Rajasthan,Bikaner,M,31,SP,1900686.0,56.68,0.19,2046
927,3178,Brij Gopal ,Rajasthan,Bikaner,M,55,IND,1900686.0,56.68,0.16,1723
928,3179,Jasvindra Singh ,Rajasthan,Bikaner,M,41,IND,1900686.0,56.68,0.12,1292
929,3180,Shrichand Kriplani ,Rajasthan,Chittorgarh,M,46,BJP,1385950.0,48.52,55.82,375368
930,3181,Vishwa Vijay Singh ,Rajasthan,Chittorgarh,M,44,INC,1385950.0,48.52,35.63,239598
931,3182,Radha Bhandari ,Rajasthan,Chittorgarh,F,46,CPI,1385950.0,48.52,4.78,32143
932,3183,S. S. Stone ,Rajasthan,Chittorgarh,M,63,BSP,1385950.0,48.52,1.9,12776
933,3184,Chand Mal Meghwal ,Rajasthan,Chittorgarh,M,33,ABCD(A),1385950.0,48.52,1.87,12575
934,3185,Ramsingh Kaswan ,Rajasthan,Churu,M,59,BJP,1371821.0,60.79,48.05,400703
935,3186,Bal Ram Jakhar ,Rajasthan,Churu,M,76,INC,1371821.0,60.79,44.47,370848
936,3187,Daulatram Painsiya ,Rajasthan,Churu,M,36,BSP,1371821.0,60.79,3.61,30104
937,3188,Damodar Mishra ,Rajasthan,Churu,M,65,INLD,1371821.0,60.79,1.21,10090
938,3189,Sufi Sultan ,Rajasthan,Churu,M,37,IND,1371821.0,60.79,1.03,8589
939,3190,Shabir Khan ,Rajasthan,Churu,M,48,IND,1371821.0,60.79,0.62,5170
940,3191,Ranjeet Rai ,Rajasthan,Churu,M,30,IND,1371821.0,60.79,0.45,3752
941,3192,Chimna Ram ,Rajasthan,Churu,M,46,IND,1371821.0,60.79,0.3,2501
942,3193,Mohammad Iliyas Khichi (Teli) ,Rajasthan,Churu,M,33,IND,1371821.0,60.79,0.25,2084
943,3203,Nihalchand Meghwal ,Rajasthan,Ganganagar,M,32,BJP,1337857.0,54.04,45.85,331485
944,3204,Bharatram ,Rajasthan,Ganganagar,M,47,INC,1337857.0,54.04,44.83,324111
945,3205,Munshi Ram ,Rajasthan,Ganganagar,M,60,BSP,1337857.0,54.04,3.48,25159
946,3206,Comred Shyopatram ,Rajasthan,Ganganagar,M,26,CPI (M),1337857.0,54.04,3.15,22773
947,3207,Teetar Singh ,Rajasthan,Ganganagar,M,50,IND,1337857.0,54.04,1.11,8025
948,3208,Babu Lal ,Rajasthan,Ganganagar,M,48,LPSP,1337857.0,54.04,0.74,5350
949,3209,Teeku Ram ,Rajasthan,Ganganagar,M,46,IND,1337857.0,54.04,0.51,3687
950,3210,Hetram ,Rajasthan,Ganganagar,M,48,RJVP,1337857.0,54.04,0.33,2385
951,3211,Girdhari Lal Bhargava ,Rajasthan,Jaipur,M,77,BJP,1896878.0,46.45,54.56,480728
952,3212,Pratap Singh Khachariawas ,Rajasthan,Jaipur,M,35,INC,1896878.0,46.45,42.4,373586
953,3213,Vijay Rathi ,Rajasthan,Jaipur,M,30,IND,1896878.0,46.45,1.01,8899
954,3214,O. P. Barwadia ,Rajasthan,Jaipur,M,54,BSP,1896878.0,46.45,0.83,7313
955,3215,Monu Kuruvila ,Rajasthan,Jaipur,M,30,IND,1896878.0,46.45,0.39,3436
956,3216,Bhag Chand Jain ,Rajasthan,Jaipur,M,61,IND,1896878.0,46.45,0.17,1497
957,3217,Mahendra Pratap Singh ,Rajasthan,Jaipur,M,42,RLD,1896878.0,46.45,0.16,1409
958,3218,Inderjeet Singh ,Rajasthan,Jaipur,M,48,SP,1896878.0,46.45,0.14,1233
959,3219,Avinash Rai ,Rajasthan,Jaipur,M,54,IND,1896878.0,46.45,0.1,881
960,3220,Prabhu Devi Soyal ,Rajasthan,Jaipur,F,50,IND,1896878.0,46.45,0.09,792
961,3221,Iftkhar ,Rajasthan,Jaipur,M,35,IND,1896878.0,46.45,0.08,704
962,3222,Om Prakash Kedawat ,Rajasthan,Jaipur,M,46,SAP,1896878.0,46.45,0.08,704
963,3223,B. Susheela ,Rajasthan,Jalore,F,52,BJP,1428582.0,45.91,48.98,321241
964,3224,Buta Singh ,Rajasthan,Jalore,M,69,INC,1428582.0,45.91,43.01,282086
965,3225,Jasa Ram ,Rajasthan,Jalore,M,39,IND,1428582.0,45.91,4.28,28070
966,3226,Dinesh Katiwal ,Rajasthan,Jalore,M,59,BSP,1428582.0,45.91,3.73,24463
967,3227,Dushyant Singh ,Rajasthan,Jhalawar,M,33,BJP,1188576.0,47.76,53.53,303870
968,3228,Sanjay Gurjar ,Rajasthan,Jhalawar,M,38,INC,1188576.0,47.76,39.16,222297
969,3229,Jakir Husen ,Rajasthan,Jhalawar,M,27,IND,1188576.0,47.76,4.43,25147
970,3230,Ratan Lal ,Rajasthan,Jhalawar,M,31,BSP,1188576.0,47.76,2.88,16348
971,3240,Jaswant Singh Bishnoi ,Rajasthan,Jodhpur,M,45,BJP,1571950.0,55.02,50.22,434346
972,3241,Badri Ram Jakhar ,Rajasthan,Jodhpur,M,51,INC,1571950.0,55.02,45.31,391880
973,3242,Sabir Gouri ,Rajasthan,Jodhpur,M,46,IND,1571950.0,55.02,1.2,10378
974,3243,Ravi Garg ,Rajasthan,Jodhpur,M,34,JP,1571950.0,55.02,1.04,8994
975,3244,Shaitan Singh Chouhan ,Rajasthan,Jodhpur,M,48,IND,1571950.0,55.02,0.54,4670
976,3245,Devilal Bheel ,Rajasthan,Jodhpur,M,64,IND,1571950.0,55.02,0.44,3805
977,3246,Mahmuda Begum Abbasi ,Rajasthan,Jodhpur,F,47,IND,1571950.0,55.02,0.36,3113
978,3247,Vijay Krishan Sharma ,Rajasthan,Jodhpur,M,56,IND,1571950.0,55.02,0.31,2681
979,3248,Dungarlal Meghwal ,Rajasthan,Jodhpur,M,26,IND,1571950.0,55.02,0.19,1643
980,3249,Leela Devi ,Rajasthan,Jodhpur,F,45,IND,1571950.0,55.02,0.18,1556
